"DO NOT EDIT ANY CELL VALUES! - JUST ADD YOUR COMMENTS! (but if you edit, highlight the cell in yellow!)",,,,,,,,,,,,,,,,,,,,https://ieee-cas.org/award/outstanding-paper-awards/outstanding-young-author-award,
award_SA,record_count,award_name,award_link,individual,award_year,awardee_name,awardee_gender,gender_source,affiliation_institution,affiliation_country,affiliation_info_source,awardee_comment1,shared,awardee_profile_shown,awardee_photo_shown,awardee_comment2,awarded_paper_ref,awarded_paper_doi,checked,checker_name,checker_comment
Physics and Astronomy,2,Future Luminary Award,https://aip.scitation.org/app/info/luminary,yes,2021,Wenhui Liu,M,pronouns,Tsinghua University,China,award page,,yes,yes,yes,,"Wenhui Liu, Ruobing Qian, Shiqi Xu, Pavan Chandra Konda, Joakim Jönsson, Mark Harfouche, Dawid Borycki, Colin Cooke, Edouard Berrocal, Qionghai Dai, Haoqian Wang, Roarke Horstmeyer; Fast and sensitive diffuse correlation spectroscopy with highly parallelized single photon detection. APL Photonics 1 February 2021; 6 (2): 026106. https://doi.org/10.1063/5.0031225",10.1063/5.0031225,no,,
Physics and Astronomy,3,Future Luminary Award,https://aip.scitation.org/app/info/luminary,yes,2021,Ruobing Qian,M,pronouns,Meta Reality Labs,USA,award page,,yes,yes,yes,,"Wenhui Liu, Ruobing Qian, Shiqi Xu, Pavan Chandra Konda, Joakim Jönsson, Mark Harfouche, Dawid Borycki, Colin Cooke, Edouard Berrocal, Qionghai Dai, Haoqian Wang, Roarke Horstmeyer; Fast and sensitive diffuse correlation spectroscopy with highly parallelized single photon detection. APL Photonics 1 February 2021; 6 (2): 026106. https://doi.org/10.1063/5.0031225",10.1063/5.0031225,no,,
Physics and Astronomy,4,Future Luminary Award,https://aip.scitation.org/app/info/luminary,yes,2020,Wen Xiong ,F,pronouns,Yale University,USA,award page,,no,yes,yes,,"Wen Xiong, Brandon Redding, Shai Gertler, Yaron Bromberg, Hemant D. Tagare, Hui Cao; Deep learning of ultrafast pulses with a multimode fiber. APL Photonics 1 September 2020; 5 (9): 096106. https://doi.org/10.1063/5.0007037",10.1063/5.0007037,no,,
Physics and Astronomy,5,Future Luminary Award,https://aip.scitation.org/app/info/luminary,yes,2019,Ryotaro Konoike,M,pronouns,Kyoto University,Japan,award page,,no,yes,yes,,"R. Konoike, T. Asano, S. Noda; On-chip dynamic time reversal of light in a coupled-cavity system. APL Photonics 1 March 2019; 4 (3): 030806. https://doi.org/10.1063/1.5080359",10.1063/1.5080359,no,,
Physics and Astronomy,6,Future Luminary Award,https://aip.scitation.org/app/info/luminary,yes,2018,Maurangelo Petruzzella,M,pronouns,Eindhoven University of Technology,Netherlands,award page,,no,yes,yes,,"M. Petruzzella, S. Birindelli, F. M. Pagliano, D. Pellegrino, Ž. Zobenica, L. H. Li, E. H. Linfield, A. Fiore; Quantum photonic integrated circuits based on tunable dots and tunable cavities. APL Photonics 1 October 2018; 3 (10): 106103. https://doi.org/10.1063/1.5039961",10.1063/1.5039961,no,,
Psychology,1,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2022,Sage E. Hawn,F,photo,Boston University School of Medicine,USA,award page,includes statement from the awardee,no,yes,no,,,,yes,Robert M. Ross,N/A
Psychology,2,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2021,Annmarie MacNamara,F,name,Texas A&M Universit,USA,award page,includes statement from the awardee,no,yes,no,,,,yes,Robert M. Ross,N/A
Psychology,3,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2020,Sanne J. von Rooij,F,name,Emory University,USA,award page,includes statement from the awardee,no,yes,no,,,,yes,Robert M. Ross,N/A
Psychology,4,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2019,Suzanne Vrshek-Schallhorn,F,name,University of North Carolina-Greensboro,USA,award page,,no,no,no,,,,yes,Robert M. Ross,N/A
Psychology,5,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2018,Katie Burkhouse,F,name,UIC's Pediatric Mood Disorders Clinic,USA,award page,includes statement from the awardee,no,yes,no,,,,yes,Robert M. Ross,N/A
Psychology,6,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2017,Jessica Maples-Keller,F,name,Emory University School of Medicine in Atlanta,USA,award page,,no,no,no,,"Maples-Keller JL, Price M, Jovanovic T, Norrholm SD, Odenat L, Post L, Zwiebach L, Breazeale K, Gross R, Kim SJ, Rothbaum BO. Targeting memory reconsolidation to prevent the return of fear in patients with fear of flying. Depress Anxiety. 2017 Jul;34(7):610-620. doi: 10.1002/da.22626",10.1002/da.22626,yes,Robert M. Ross,N/A
Psychology,7,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2016,Erin Dunn,F,name,"Massachusetts General Hospital, Harvard Medical School, Boston",USA,award page,includes statement from the awardee,no,yes,no,,"Dunn EC, Wiste A, Radmanesh F, Almli LM, Gogarten SM, Sofer T, Faul JD, Kardia SL, Smith JA, Weir DR, Zhao W, Soare TW, Mirza SS, Hek K, Tiemeier H, Goveas JS, Sarto GE, Snively BM, Cornelis M, Koenen KC, Kraft P, Purcell S, Ressler KJ, Rosand J, Wassertheil-Smoller S, Smoller JW. GENOME-WIDE ASSOCIATION STUDY (GWAS) AND GENOME-WIDE BY ENVIRONMENT INTERACTION STUDY (GWEIS) OF DEPRESSIVE SYMPTOMS IN AFRICAN AMERICAN AND HISPANIC/LATINA WOMEN. Depress Anxiety. 2016 Apr;33(4):265-80. doi: 10.1002/da.22484",10.1002/da.22484,yes,Robert M. Ross,N/A
Psychology,8,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2015,Phillip Johnson,M,name,Indiana University School of Medicine,USA,award page,,no,no,no,,"Johnson PL, Federici LM, Fitz SD, Renger JJ, Shireman B, Winrow CJ, Bonaventure P, Shekhar A. OREXIN 1 AND 2 RECEPTOR INVOLVEMENT IN CO2 -INDUCED PANIC-ASSOCIATED BEHAVIOR AND AUTONOMIC RESPONSES. Depress Anxiety. 2015 Sep;32(9):671-83. doi: 10.1002/da.22403",10.1002/da.22403,yes,Robert M. Ross,N/A
Psychology,9,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2014,Rebecca B. Price,F,name,University of Pittsburgh School of Medicine,USA,award page,includes statement from the awardee,no,yes,no,,"Price RB, Siegle GJ, Silk JS, Ladouceur CD, McFarland A, Dahl RE, Ryan ND. Looking under the hood of the dot-probe task: an fMRI study in anxious youth. Depress Anxiety. 2014 Mar;31(3):178-87. doi: 10.1002/da.22255",10.1002/da.22255,yes,Robert M. Ross,N/A
Psychology,10,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2013,Chandra Sripada,M,name,"University of Michigan, Ann Arbor",USA,award page,,no,no,no,,"Sripada C, Angstadt M, Liberzon I, McCabe K, Phan KL. Aberrant reward center response to partner reputation during a social exchange game in generalized social phobia. Depress Anxiety. 2013 Apr;30(4):353-61. doi: 10.1002/da.22091",10.1002/da.22091,yes,Robert M. Ross,N/A
Psychology,11,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2012,Roxann Roberson-Nay,F,name,Virginia Commonwealth University,USA,award page,,no,no,no,,"Roberson-Nay R, Eaves LJ, Hettema JM, Kendler KS, Silberg JL. Childhood separation anxiety disorder and adult onset panic attacks share a common genetic diathesis. Depress Anxiety. 2012 Apr;29(4):320-7. doi: 10.1002/da.21931",10.1002/da.21931,yes,Robert M. Ross,N/A
Psychology,12,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2012,Christopher Lowry,M,name,University of Colorado Boulder,USA,award page,includes statement from the awardee,no,yes,no,,"Donner NC, Johnson PL, Fitz SD, Kellen KE, Shekhar A, Lowry CA. Elevated tph2 mRNA expression in a rat model of chronic anxiety. Depress Anxiety. 2012 Apr;29(4):307-19. doi: 10.1002/da.21925",10.1002/da.21925,yes,Robert M. Ross,N/A
Psychology,13,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2011,Jacek Debiec,M,name,New York University,USA,award page,,no,no,no,wrong paper title?,,,yes,Robert M. Ross,N/A
Psychology,14,Donald F. Klein Early Career Investigator Award,https://adaa.org/conference/conference-education/donald-f-klein-award,yes,2010,Greg Hajcak,M,name,Stony Brook University,USA,award page,,no,no,no,,"MacNamara A, Hajcak G. Distinct electrocortical and behavioral evidence for increased attention to threat in generalized anxiety disorder. Depress Anxiety. 2010 Mar;27(3):234-43. doi: 10.1002/da.20679",10.1002/da.20679,yes,Robert M. Ross,N/A
Psychology,1,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2022,Pedro R. Montoro ,M,name,"Universidad Nacional de Educación a Distancia, Madrid",Spain,article,"Attention, Perception, & Psychophysics",no,no,yes,,"Montoro, P.R., Ruiz, M. Incidental visual memory and metamemory for a famous monument. Atten Percept Psychophys 84, 771–780 (2022). https://doi.org/10.3758/s13414-022-02472-9",10.3758/s13414-022-02472-9,yes,Robert M. Ross,N/A
Psychology,2,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2022,Felix Henninger ,M,name,University of Mannheim,Germany,article,Behavior Research Methods,no,no,yes,,"Henninger, F., Shevchenko, Y., Mertens, U.K. et al. lab.js: A free, open, online study builder. Behav Res 54, 556–573 (2022). https://doi.org/10.3758/s13428-019-01283-5",10.3758/s13428-019-01283-5,yes,Robert M. Ross,N/A
Psychology,3,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2022,Elise Demeter,F,name,"Duke University, Durham, NC",USA,article,"Cognitive, Affective, & Behavioral Neuroscience",no,no,yes,,"Demeter, E., Glassberg, B., Gamble, M.L. et al. Reward magnitude enhances early attentional processing of auditory stimuli. Cogn Affect Behav Neurosci 22, 268–280 (2022). https://doi.org/10.3758/s13415-021-00962-1",10.3758/s13415-021-00962-1,yes,Robert M. Ross,N/A
Psychology,4,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2022,Madison Fansher ,F,name,"University of Michigan, Ann Arbor",USA,article,Cognitive Research: Principles & Implications,no,no,yes,,"Fansher, M., Adkins, T.J., Lalwani, P. et al. Icon arrays reduce concern over COVID-19 vaccine side effects: a randomized control study. Cogn. Research 7, 38 (2022). https://doi.org/10.1186/s41235-022-00387-5",10.1186/s41235-022-00387-5,yes,Robert M. Ross,N/A
Psychology,5,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2022,Julie Morand-Ferron,F,name,"University of Ottawa, Ottawa",Canada,article,Learning & Behavior,no,no,yes,,"Morand-Ferron, J., Reichert, M.S. & Quinn, J.L. Cognitive flexibility in the wild: Individual differences in reversal learning are explained primarily by proactive interference, not by sampling strategies, in two passerine bird species. Learn Behav 50, 153–166 (2022). https://doi.org/10.3758/s13420-021-00505-1",10.3758/s13420-021-00505-1,yes,Robert M. Ross,N/A
Psychology,6,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2022,Naomi Vingron,F,name,"McGill University, Montreal",Canada,article,Memory & Cognition,no,no,yes,,"Vingron, N., Furlani, N., Mendelson, O. et al. I see what you mean: Semantic but not lexical factors modulate image processing in bilingual adults. Mem Cogn 50, 245–260 (2022). https://doi.org/10.3758/s13421-021-01229-3",10.3758/s13421-021-01229-3,yes,Robert M. Ross,N/A
Psychology,7,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2022,Ashleigh M. Maxcey,F,photo,"Vanderbilt University, Nashville, TN",USA,article,Psychonomic Bulletin & Review,no,no,yes,,"Maxcey, A.M., Shiffrin, R.M., Cousineau, D. et al. Two case studies of very long-term retention. Psychon Bull Rev 29, 563–567 (2022). https://doi.org/10.3758/s13423-021-02002-y",10.3758/s13423-021-02002-y,yes,Robert M. Ross,N/A
Psychology,8,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2021,Brett A. Cochrane,M,name,"McMaster University, Hamilton",Canada,article,"Attention, Perception, & Psychophysics",no,no,yes,,"Cochrane, B.A., Townsend, B., Lee, R.C. et al. Visual imagery influences attentional guidance during visual search: Behavioral and electrophysiological evidence. Atten Percept Psychophys 83, 58–66 (2021). https://doi.org/10.3758/s13414-020-02208-7",10.3758/s13414-020-02208-7,yes,Robert M. Ross,N/A
Psychology,9,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2021,Roger E. Beaty,M,name,"Pennsylvania State University, PA",USA,article,Behavior Research Methods,no,no,yes,,"Beaty, R.E., Johnson, D.R. Automating creativity assessment with SemDis: An open platform for computing semantic distance. Behav Res 53, 757–780 (2021). https://doi.org/10.3758/s13428-020-01453-w",10.3758/s13428-020-01453-w,yes,Robert M. Ross,N/A
Psychology,10,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2021,Alessandra Borsini,F,name,King’s College London,UK,article,"Cognitive, Affective, & Behavioral Neuroscience",no,no,yes,,"Borsini, A., Wallis, A.S.J., Zunszain, P. et al. Characterizing anhedonia: A systematic review of neuroimaging across the subtypes of reward processing deficits in depression. Cogn Affect Behav Neurosci 20, 816–841 (2020). https://doi.org/10.3758/s13415-020-00804-6",10.3758/s13415-020-00804-6,yes,Robert M. Ross,N/A
Psychology,11,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2021,Vebjørn Ekroll,M,name,"University of Bergen, Bergen",Norway,article,Cognitive Research: Principles & Implications,no,no,yes,,"Ekroll, V., Svalebjørg, M., Pirrone, A. et al. The illusion of absence: how a common feature of magic shows can explain a class of road accidents. Cogn. Research 6, 22 (2021). https://doi.org/10.1186/s41235-021-00287-0",10.1186/s41235-021-00287-0,yes,Robert M. Ross,N/A
Psychology,12,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2021,Emily K. Brow,F,name,"Emory University, Atlanta",USA,article,Learning & Behavior ,no,no,yes,,"Brown, E.K., Hampton, R.R. Cognitive control of working memory but not familiarity in rhesus monkeys (Macaca mulatta). Learn Behav 48, 444–452 (2020). https://doi.org/10.3758/s13420-020-00432-7",10.3758/s13420-020-00432-7,yes,Robert M. Ross,N/A
Psychology,13,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2021,Mateja F. Zenner,F,photo,Heinrich-Heine-Universität Düsseldorf,Germany,article,Memory & Cognition,no,no,yes,,"Böhm, M.F., Bayen, U.J. & Pietrowsky, R. Nighttime sleep benefits the prospective component of prospective memory. Mem Cogn 49, 1690–1704 (2021). https://doi.org/10.3758/s13421-021-01187-w",10.3758/s13421-021-01187-w,yes,Robert M. Ross,N/A
Psychology,14,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2021,Roy S. Hessels,M,name,Utrecht University,Netherlands,article,Psychonomic Bulletin & Review,no,no,yes,,"Hessels, R.S. How does gaze to faces support face-to-face interaction? A review and perspective. Psychon Bull Rev 27, 856–881 (2020). https://doi.org/10.3758/s13423-020-01715-w",10.3758/s13423-020-01715-w,yes,Robert M. Ross,N/A
Psychology,15,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2020,Anna Coenen,F,name,"New York University, New York, NY",USA,article,Psychonomic Bulletin & Review,no,no,yes,,"Coenen, A., Nelson, J.D. & Gureckis, T.M. Asking the right questions about the psychology of human inquiry: Nine open challenges. Psychon Bull Rev 26, 1548–1587 (2019). https://doi.org/10.3758/s13423-018-1470-5",10.3758/s13423-018-1470-5,yes,Robert M. Ross,N/A
Psychology,16,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2020,Sydney M. Garlitch,F,photo,"University of North Carolina at Greensboro, Greensboro, NC",USA,article,Memory & Cognition,no,no,yes,,"Garlitch, S.M., Wahlheim, C.N. The role of attentional fluctuation during study in recollecting episodic changes at test. Mem Cogn 48, 800–814 (2020). https://doi.org/10.3758/s13421-020-01018-4",10.3758/s13421-020-01018-4,yes,Robert M. Ross,N/A
Psychology,17,Psychonomic Society Best Article Award - Behavior Research Methods,https://www.psychonomic.org/page/BestArticleAward,yes,2020,Owen J. Adams,M,name,"Binghamton University, State University of New York, Binghamton, NY",USA,article,"Attention, Perception, & Psychophysics",no,no,yes,,"Adams, O.J., Gaspelin, N. Assessing introspective awareness of attention capture. Atten Percept Psychophys 82, 1586–1598 (2020). https://doi.org/10.3758/s13414-019-01936-9",10.3758/s13414-019-01936-9,yes,Robert M. Ross,N/A
